#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
#;;;;;;;;;;;x
NZL_DESC;新西兰在１９０７年得到了它的主权地位，自此之后它都与母国 英国和它的庞大邻国澳大利亚保持着密切联系。事实上，新西兰 的经历在许多方面都与澳大利亚相似，新西兰人在澳新军团中服 役，并带着极大的声望作战，从佛兰德到加里波地到埃及和土耳 其。但结果他们损失的兵力对这样小的国家来说不成比例，原１ ８０００人出海而在行动中战死１００００人。但是他们在战斗 中的英勇赢得了永不消退的荣誉。到１９３０年代，大萧条严重 打击了新西兰的经济，出口下滑，失业人口增加。到１９３５年 ，虽然国家主义政党做了最大努力以挽救形势，新西兰的经济依 然萎靡不振，最终工党取得了政权。１９３６年新西兰并没有为 战争做好准备，但如果它到来，如同它庞大的邻国一样，它的士 兵是英国可以依赖的力量。 ;;;;;;;;;;X
SAL_DESC;１８２１年从西班牙手中宣布独立后，萨尔瓦多的自由主义和保 守主义者派别之间存在的尖锐的分歧，导致了和大多数中美国家 一样的不和。在放弃了几次与其它中美国家建立联邦国家的尝试 之后，萨尔瓦多依然保持独立并且很容易受外国势力影响。确实 ，在它的历史上影响最大的就是外国人拥有的咖啡工业。在大萧 条期间咖啡价格的巨大跌落导致了１９３２年一场小规模的共产 主义者起义。作为对起义的反映，军队抓住了权力并发动了一系 列报复行为，导致２００００萨尔瓦多人的死亡。新总统马斯米 里阿诺赫南得斯马田尼斯将军发布了一个纲要，它只是限制自由 与绝对压制的结合。虽然马丁内斯决不会与萨尔瓦多社会的精英 作对，但他确实进行了有限的土地改革和社会福利建设。作为一 个狂热的反共产主义者，他对法西斯目标感到合意，但同时也深 深意识到美国就在身边。大元帅也以他的唯心论而著称，在他在 圣萨尔瓦多试图停止天花蔓延的努力中达到了顶点。 ;;;;;;;;;;X
HAI_DESC;海地国的名称来自当地西斯帕诺拉岛的阿拉瓦克人所使用的辞汇 ，他们称之为“西提”，或称山丘之地。自１７世纪被法国占领 ，海地成为了一个特别富裕的殖民地，因为它极大比例的人口都 是为法国人服务的免费劳动力。１７９１年海地发动了一场成功 的奴隶起义，到１８０４年成为新世界中唯一独立的黑人国家。 一个阶级体系快速形成生，浅色皮肤、占人口少数的天主教、说 法语的海地人统治着深色皮肤、崇拜伏都教、说克里奥尔语的多 数人口，海地很快在独立之后进入混乱。海地的首位统治者，“ 皇帝”：迪沙林尼将军，因滥用权力而被刺杀。１８４４年，海 地分裂成两个部分，多米尼加共和国从海地宣布独立。持续的动 乱导致美国在１９１５年派来步兵，占领了该国并给予黑色皮肤 的海地人更多权力），直到他们在１９３４年离开。在美国离开 之后，医院和学校越来越多，但国家依然处于危险的不和中。一 场权力恶斗很快在信仰天主教的海地人和信仰伏都教的海地人之 间发生。目前，天主教混血处于优势地位，一位混血总统斯蒂诺 维康特自美国的占领过后一直统治着该国。 ;;;;;;;;;;X
HON_DESC;虽然一度是与玛雅帝国接壤的领土，洪都拉斯在１７００年代成 为了西班牙的殖民地，英国控制着东部海岸（以对付加勒比海盗 ）。从１８２１年从西班牙手中独立以后，和中美其它国家一样 ，洪都拉斯陷入了持续的动乱时期。然而，自１９００年代开始 ，外国水果公司，尤其是竞争对手“联合水果”和“标准水果” ，支配着洪都拉斯的政治。他们控制的香蕉交易，占据着洪都拉 斯出口的２／３，使洪都拉斯被称为“香蕉共和国”。大萧条期 间香蕉价格的下跌导致了一段时期的不稳定，并在一次自由主义 者抗议亲军事的提布奇奥卡里阿斯安迪诺当选的起义中达到顶点 。作为结果，镇压很快不仅结束了那些反抗卡里阿斯而起义的人 ，也消灭了所有形式的政治不满。洪都拉斯，与该时期太多拉丁 美洲国家一样，现在处于狂热的反共产主义、亲法西斯独裁者的 控制之中。 ;;;;;;;;;;X
PAN_DESC;巴拿马国的历史不可避免的与它著名的特征，巴拿马运河联系在 一起。在哥伦比亚政府抵抗美国试图在巴拿马地峡建造一条运河 之后，美国鼓励巴拿马人起义抵抗哥伦比亚，然后阻止哥伦比亚 人进入巴拿马镇压起义。巴拿马人的独立宣言写于纽约市，并创 建了一个实际上是美国保护国的巴拿马。如同多数西方国家一样 ，巴拿马受到了大萧条的折磨，巴拿马反对在运河区域进行的非 运河相关美国商业，而这把本地工业淘汰出局，由此导致了１９ ３６年初新的条约。新条约减少了美国在运河区域的特权，然而 依然允许美国在觉得必要的情况下在巴拿马进行单方面军事行动 。巴拿马依然处于美国的严密控制之下，这些措施也许无法停止 萌发中的巴拿马人的反美民族主义。 ;;;;;;;;;;X
SAF_DESC;数千年来，南非居住着两种截然不同的文化群体：闪族的猎人和 采集者（布须曼人）和科伊人的农业者（霍屯督人）。这些群体 社团在１６５２年被不可避免的打碎了，荷兰人登陆了好望角， 并迅速建立了殖民地。科伊科伊人很快被迫成为殖民者和东印度 公司的劳动力，其权利甚至比美国奴隶都要少的多。英国在拿破 仑战争期间控制了殖民地，试图减轻他们的负担，但其效果有限 。英国的自由政策使大量荷兰开拓者开始向北方移民，夺取了更 多的科伊科伊人的土地以建立自己的国家。然而，进入１９世纪 后，南非内部因为白人的存在而保持极大的不安定性。这些都在 该地区发现大量钻石和黄金的储备之后发生了改变。英国采矿者 的涌入很快导致了英国殖民者和布尔共和国之间更多的暴力冲突 。这一段历史同时见证了对南非最后剩余的酋长的最终暴力镇压 。一次将殖民者和布尔共和国合并为联邦系统的尝试被１８８１ 年布尔对英国的胜利粉碎了。其结果导致的英国——布尔战争从 １８９９年持续到１９０２年，终于导致了布尔共和国的合并。 而布尔人最终赢得了和平，制定了一部宪法以确保只有白人是南 非的统治者。然而南非白人依然对英帝国怀着极大的仇恨。甚至 在１９１４年与德国的战争期间，英国政府还不得不镇压了一次 小规模的叛乱。虽然１９２６年与国王达成的协议确保南非将作 为联邦的一部分，还是有很多人反对这一项政策。 ;;;;;;;;;;X
VIC_DESC;法国近代史的发展围绕着三个关键事件：巴黎公社（１８７１） ，凡尔登战役（１９１６）和对德投降（１９４０）。１９３９ 年参战的法国并不是那个１９１４年参加一战的法国。１９３９ 年的时候已经再没有什么"神圣同盟”，法国所面对的更多是其 自身的问题。自从１９３４年布鲁姆的人民战线执政以来，法国 就一直被左翼和右翼严重分化，法国右翼不停地叫嚣着"宁要希 特勒，不要布鲁姆"。当德国军队横行于法国土地上的时候，法 国右翼又有了新的恐惧，对另一个"公社”的恐惧。年事已高的 贝当元帅，这位凡尔登的英雄，对上一次的"巴黎公社"还有着非 常清楚地记忆，这时他也下定决心，绝不让法国再出现第二个巴 黎公社。贝当认为只有通过政治途径才能拯救法国。法国的新政 府很快地和德国签订了和平协议，并把其大本营建立在维希这个 以优良的温泉而著称的小城。差不多有一半左右的法国领土已经 被入侵者占领或吞并，同时法国还要支付巨大的战争赔款，她的 敌人们还在贪婪地注视着法国众多的殖民地。日本已经做好占领 印度支那的准备，意大利人对突尼斯有着野心，西班牙人希望进 一步扩张至摩洛哥，而德国人最终会很可能会对法国在非洲的地 中海殖民地采取行动。轴心国以及他们的帮凶们对法国形成了巨 大的威胁。然而，对维希法国更大的威胁来自于他们的一个前盟 友。维希法国的很多领导人认为英国在他们最需要帮助的时候抛 弃了他们。敦科尔克大撤退以及英国人撤回驻法英军保卫本土的 决定使维希法国的领导人们尝到了一丝苦涩的滋味，但是更糟糕 的事情还尚未来临。法国的赤道非洲殖民地向由英军支持的戴高 乐率领的自由法国叛变了。英国人在米尔斯克比尔进攻了法国舰 队，并尝试入侵达喀尔，之后又占领了法属叙利亚。维希法国四 面楚歌，她的政府该何去何从？ ;;;;;;;;;;X
#;;;;;;;;;;;x
U00_DESC;U00_DESC;欧盟的成立标志着世界向永久和平和繁荣昌盛 迈出了一大步。 ;;;;;;;;;;X
BRU_DESC;文莱的影响在１５到１７世纪达到顶峰，当时它控制了北婆罗洲 和南菲律宾。文莱后来由于王室继承问题，殖民者的入侵和海盗 活动陷入内乱而衰弱，１８８８年，文莱成为英国的保护国。 ;;;;;;;;;;X
CRO_DESC;当轴心国于1941年完全攻占南斯拉夫王国后，希特勒和墨索里 尼将克罗地亚极端主义者扶植起来，并建立了独立的克罗地亚 政府。 ;;;;;;;;;;x
MEN_DESC;日本和中国在1937年全面开战。蒙古王公德王在1937年11月8日 宣布建立独立的内蒙古国，并同满洲国及日本签订了条约，事 实上接受了作为日本附庸的地位。其首都在张家口附近的张北， 这个伪政权的控制范围达到了呼和浩特地区。  ;;;;;;;;;;x
CGX_DESC;1923年6月，白崇禧在廣州拜訪孫中山，在孫支持下，黃以「廣西 ?賊??指揮」的名義攻克桂東重?梧州。新桂系在政治上正式 與舊桂系?鉤，開始在廣西壯大。同年10月，李、黃、白加入改 組中的中國國民黨，其部?改名為「廣西定桂?賊??」。1924年 初，孫委任李為廣西省?靖督辦，黃為?靖會辦，白為?參謀長。 1924年5月23日，李發表「統一廣西宣言」，開始逐步武力統一廣西  李、黃、白採用「合縱連橫」之策略，首先一鼓?平??高部； 其後趁?榮廷與沈?英發生激戰，與沈?英南北夾擊?榮廷，同 年秋擊潰?榮廷部，攻佔省會南?；隨即與沈?英決戰，至 1925年4月消滅其勢力，統一廣西。他?將率領八桂子弟?下什麼 樣的歷史呢？  ;;;;;;;;;;X
CSX_DESC;1911年辛亥革命時，山西北洋?標統?錫山?應起義，掌握了山西 的政權，開?了「晉系」。由清末到民國初年，由於晉商的發達 ，山西為中國富庶省份，因此?錫山作為1910年代－1920年代山西領 導人，也成?中國的重要政治、?事人物。晉系對於山西亦有相 ??獻，農業、民生方面，?錫山於1917年起推出「六政三事」（ 「六政」：水利、種樹、推動蠶絲、剪斷辮子、禁止鴉片、解放纏 足；「三事」：種棉、造林、牲畜）來發展農業。?事、工業方 面，晉系對山西工業，特別是?火工業的發展也不遺餘力。?錫 山所設立的太原兵工廠和山西火?廠，曾與?時全國?模最大的 漢?兵工廠和奉天兵工廠並列。生產的??不僅能滿足晉?的需 求，也成為?錫山拉攏和要挾其他?閥勢力的重要工具。  ;;;;;;;;;;X
CYN_DESC;1921年2月唐繼堯因駐川滇?第一??長?品珍倒戈，被迫流落香 港。次年春，他收買舊部和?南土匪偷襲並擊斃?品珍，回至昆 明重掌?政大權。?品珍所部滇?大部分在?開儒率領下?貴州 入廣西，後來由楊希閔帶領，入廣東參加?逐?炯明。但他?? 佔地盤，截留?收，壓榨人民。最後與唐繼堯等?閥勾結，企圖 奪取廣州革命政權。  ;;;;;;;;;;X
CXB_DESC;1936年，国民党部队报告说一支共军部队进入了西北三马的地 盘。中国的西北三省：甘肃，青海和宁夏完全处于马氏家族的 统治下，他们拥有训练有素的骑兵部队，一面对国民政府表示 忠心，一面从枪眼里打量着新疆的土地。  ;;;;;;;;;;X
#;;;;;;;;;;;x
USN_DESC;《    美洲合众国     社会自由主义 同盟国  》 新生的美国在独立战争中征服了魁北克地区，从而在接下来的和 平谈判中获得了整个加拿大，成立了北美合众国。然而，合众国 政府面临着纽约州和加拿大地区一些亲英派的不满。政府剿抚并 用但收效甚微。当南北战争爆发时，在加拿大地区和纽约州有大 量的亲英派叛乱，妄图利用内战来弥补过去所范下的错误。面临 两线作战的合众国政府决定首先解决北方叛乱。１８６４年北方 赢得了战争，但是和南方叛军对比北方只获得很少的利益。由于 预测到不能在短期内结束战争，北方选民转而支持民主党，并由 五大湖战役中的英雄乔治·麦克莱伦（George B. McClellan）  代表北方和南方和平谈判。合众国继续设法动摇南部联邦，并达 成协议保护几个南部联邦的边境州，并最终带他们回归合众国。 然而南方邻居们仍旧对合众国充满敌意。 ;;;;;;;;;;X
UAU_DESC;《    澳大拉西亚     贸易自由主义 同盟国  》 在联合王国血腥镇压宪章运动期间，许多利己主义殖民者对国家 的前途忧心忡忡。当混乱达到顶峰时，他们发现自己别无选择只 有脱离祖国自己发展，于是成立了澳大拉西亚联盟。经过１９世 纪长期的和平和发展吸，引了大量来自祖国的追寻自由的移民。 然而当日本开始向力量真空的太平洋扩展时，国内爆发了一场排 外浪潮。这使得澳洲政府意识到必速建立起自己的太平洋战略缓 冲带。战事一触即发，但经过多方艰难的磋商，终于达成协议， 划分出日本、印度支那和澳大拉西亚各自的势力范围。随着日本 革命和一个革命共产主义政府的出现，澳洲北部疆界的压力开始 增长…… ;;;;;;;;;;X
UCH_DESC;《     中华民国      社会自由主义 同盟国  》 目睹了明帝国在１９世纪末的逐渐瓦解，中国沦为俄罗斯和日本 争夺满洲控制权的战场。这对许多中国民族主义者的立场来说是 无法忍受的，伴随而来的必然是推翻明帝国的革命。由于军阀出 自他们权利基础的竞争，国共双方在争夺南方的控制权，革命的 结果几乎视为是中国的毁灭。在当时看来，中国已经陷入深渊。 然而就在这时，毛泽东的突然离世使得更为务实的邓小平成为中 国共产党新的领袖。他认为中国的前途命运要比发起共产主义革 命（日后还有机会）更加重要。很快他就和国民党达成协议，国 共联军很快就消灭了中国大地上的所有军阀，建立了民主联合政 府。这时的中国是数百年来最强盛的，也将不用给周围各国好脸 色看了，一头睡狮在东方醒来。 ;;;;;;;;;;X
UBO_DESC;《  法兰克-西班牙波旁王国  贸易自由主义 同盟国  》 法国在１８世纪末勉强避开了革命的浪潮，而最后一位波旁国王 的死导致了王冠传到了王族的西班牙旁支手里。新的王国很快就 将葡萄牙收入囊中。当欧洲诸国开始联合起来抵御这个新的超级 大国的时候，卡勒斯特战争（Carlist War）爆发了。它成为了 当地的民族主义军队和那些支持大一统的势力之间的血腥内战。 而对于欧洲的其他国家，这场战争成为减轻压力的良剂，他们因 此想方设法扶持反对波旁皇帝的力量。王朝的军队最终在欧洲获 得了胜利，但这是以失去他们殖民帝国为代价的。波旁王朝穷尽 十九世纪剩余的时间去试图重新控制它的旧属殖民地，但未获得 成功；同时她还在国内推行政治改革，并最终确立了新的君主立 宪制度。但王朝并从未放弃寻找扩张的出路，而腐朽的奥斯曼帝 国看起来正是这个突破点。波旁王朝联同意大利和哥萨克两个盟 友发动了一场针对奥斯曼帝国的战争，战胜之后王朝在北非获取 了丰厚的利益。然而，从欧洲到北非这条漫长的边境线上，波旁 王朝都不得不面对它的那些在意识形态上与之对立的邻国们。 ;;;;;;;;;;X
UTC_DESC;《    哥萨克王国     社会自由主义 同盟国  》 哥萨克——这个世界上最年轻的国家创建于１９０５年的俄国革 命时期。有些人认为假如沙皇尼古拉斯二世当时愿意做出让步， 那么富饶的乌克兰将一直是帝国的一部分；然而这个新兴、年轻 的国家最终在大革命的动荡岁月中从俄国独立并且建国。随后哥 萨克加入了意大利和波旁王国的联盟，并成功地将多瑙河畔诸国 纳入了这个新兴国家的版图。如果身处一个更加和平的年代，哥 萨克或许能获得长远而又繁荣的发展；然而当战争的风暴即将来 临，那些意识形态相同的盟友们又在何方呢？ ;;;;;;;;;;X
UGS_DESC;《     瑞典王国      贸易自由主义 同盟国  》 对于很多人来说，现代瑞典王国的始建于伟大的北方战争时期。 当时俄国人屡次索要王国在德意志的领土，但她最终成功地将俄 国人拒之门外并在世人眼中维护了自己波罗的海强权的地位。之 后，瑞典王国迅速地利用丹麦王国的解体，将挪威纳入帝国的版 图；而在另一场对俄国战争胜利之后，瑞典获得了全部的俄属波 罗的海沿岸和克拉半岛。由于俄国停止了对波罗的海地区的争夺 ，瑞典王国外交上的唯一焦点便是与大英帝国在挪威归属问题上 的持续争吵，但这并未导致战争。在十九世纪的后半叶，王国的 外交政策走向孤立主义，同时在国内推行改革。最终，一个更加 繁荣民主的国家建立起来，大多数瑞典王国的公民也满心期待着 永久的和平与繁荣。然而，当邻国开始发出战争恐吓，王国的和 平与繁荣无疑只是空想。瑞典王国已经明白战争已不可避免。 ;;;;;;;;;;X
UCS_DESC;《   加勒比邦联帝国    国家社会主义 轴心国  》 在很多西班牙殖民地看来，卡勒斯特战争（the Carlist Wars） 在法兰克-西班牙波旁王国的爆发对他们来说无疑是一个独立的 绝好机会。一时众多对波旁王国统治不满的殖民地纷纷揭竿为自 己的独立奋斗着。墨西哥人此时也从西班牙独立出来，并在迅速 控制了新格拉納達以及波旁王国在加勒比海地区的殖民地后，正 式宣告墨西哥的成立。但在与北方的美国邻居激战并失去部分领 土后，墨西哥举国上下对美国的敌意剧增。同时，战后由波旁王 国扶植的短命墨西哥皇帝马西米连诺一世也极力阻止墨西哥介入 美国南部联盟的独立战争。但很快皇帝就被推翻并在克雷塔罗枪 决，而这位皇帝留下的仅有遗产只是一个皇帝的头衔。然而来之 不易胜利耗尽了整个国家的国力，在国际上的声望也几乎丧失殆 尽。而且美国的敌意依旧不断传来并且持续向南推进。在此压力 下，几个与美国接壤的成员国纷纷放弃独立向美国投降，这使得 美国南部同盟不得不向墨西哥靠拢。最终，两个国家意识到联合 在一起的必要性，于是美国南部同盟与墨西哥合并，加勒比联邦 成立。虽然部分国民对这个新政府的独裁主义相当不满，但此时 对于这个国家来说复仇才是头等大事。 ;;;;;;;;;;X
UIC_DESC;《     中南王国      国家社会主义 轴心国  》 １８世纪末１９世纪初，欧洲殖民者在亚洲的影响力持续增加。 亚洲诸国对于这个状况表现得相当恐慌，并各自寻找着出路。泰 国最终找到了解决方案。当时正值波旁王国内部发生卡勒斯特战 争（Carlist Wars）无暇东顾，继而是英国印属殖民地叛乱，泰 国成功将印度支那，马来亚和缅甸纳入其控制范围内。继而以此 形成一个足够强大的防御实力来保证其自身的独立。这个多国集 团本只是把权威与尊严局限在对欧洲殖民者成功的抵御，但逐渐 他就意识到自己需要一个更为广阔的本土来在国际舞台上表达自 己。中南王国由此诞生，随后政府赋予了那些非泰国公民从政权 ，此举很大缓和了当时国内各民族间的矛盾。但紧接着中南王国 在印度尼西亚的扩张行为引起了日本和澳大利亚对其的敌视，同 时中南王国这个名字也没有为其赢得邻居中国的任何善意。环视 亚洲，中南王国唯一的善邻只有印度。 ;;;;;;;;;;X
UPR_DESC;《    普鲁士帝国     国家社会主义 轴心国  》 普鲁士王国最初只是在德意志地区争夺地盘的角逐者。但是，在 首次战胜俄国之后，普鲁士得到了波兰广袤的土地。当时普鲁士 利用１８４８年革命迅速崛起。在做了少量让步之后（不同于最 近击败俄国的情形），普鲁士得以对濒临崩溃的奥地利进行干预 ，并且和强大的意大利撒丁尼牙王国瓜分了这个国家。奥地利的 覆灭让普鲁士获得了全德国的统治权，并且德国境内的其他小国 （仍在英国统治下的汉诺威除外）也纷纷跟随奥地利的步伐被并 入到普鲁士的势力范围中。这个新的国家保留了独裁制度，并且 社会主义阵营的扩张使得在社会主义国家包围之中的普鲁士深感 忧虑。共产主义革命使得意大利和不列颠成了毗邻的两个强有力 的共产主义兄弟，而普鲁士的中心位置也看起来日益虚弱，是时 候明确的向俄罗斯帝国示好了。 ;;;;;;;;;;X
UER_DESC;《    俄罗斯帝国     国家社会主义 轴心国  》 十九世纪和二十世纪早期是俄罗斯帝国的灾难时期。许多人都在 揣测这个国家是否能够继续存在下去。首先，帝国在普鲁士、瑞 典、波斯以及奥斯曼帝国的打击下一败涂地，在欧洲和中亚丢失 了大片国土；这也使得保守的政府无力打击在奥地利的革命军。 然而，俄罗斯帝国元气逐渐恢复并且在亚洲采取了积极的政策。 最初，俄国向日本发出战争叫嚣迫使日本做出退步，随后俄国在 满洲的影响稳定地提升。但是日本并非久居人下之辈，当俄国在 满洲的影响日益增加的时候，日本人对抗的决心也越发坚定。日 俄战争最终以俄国的失败而告终，并且在国内引发了革命。在被 迫放弃全部的利益和亚洲的领地之后，俄国几乎面临崩溃。乌克 兰随后脱离了帝国成立了新的国家——哥萨克，但好在俄罗斯国 内政府采取了恰当的弹压措施并获得成功。俄罗斯帝国一边舔舐 着伤口一边等待着复仇的机会…… ;;;;;;;;;;X
UTO_DESC;《   奥斯曼土耳其帝国   国家社会主义 轴心国  》 对于奥斯曼土耳其来说，整个１９世纪围绕的主题只有复苏。在 和俄罗斯帝国的战争中将对手挫败后，奥斯曼收复了其在高加索 山脉的大部分失地。奥地利的覆灭也让奥斯曼在巴尔干半岛方面 能稍微喘口气。四周紧张局势的暂时缓解让奥斯曼政府能将注意 力转移到对内部权力的控制上。这期间，奥斯曼国内得到了长足 的发展，并且将帝国的势力范围扩展到非洲。然而在意大利、波 旁王朝和哥萨克联军面前，刚刚复苏的奥斯曼帝国依旧显得相当 脆弱。在谈判桌上，战败的奥斯曼不得不割让了其西非和大部分 巴尔干半岛的领土。随后，奥斯曼开始致力于勤勉的改革中。其 经济实力在改革后得以大幅提升，奥斯曼帝国又一次以世界强权 的状态出现在世人眼中。 ;;;;;;;;;;X
UIR_DESC;《    印度共和国     国家社会主义 轴心国  》 联合王国开始面对国内严重的动荡局面时，印度兵变发生了—— 尽管印度历史学家称它为独立战争。看起来不列颠的力量已经开 始衰落了以致它无法输送援军来镇压孟加拉士兵。当起义渗透到 军队里时，马德拉斯与孟买也加入了叛变，不列颠对印度一百年 来的统治到了终点。复兴的莫卧儿帝国把自己的目标定在安定那 些在长时间衰退期间脱离并并入阿富汗的富裕省份。然而它的大 规模工业化会真正使当时的政治定型。新近获得权力的中层劳动 者日益醒悟于旧有帝制秩序与自由政治的失败，从而转向了更加 极端的民族主义政策。旧秩序无法应对新的社会，一场革命中扫 除了这一切并带给民族主义者以力量。新政府的第一个动作是将 国家重新命名为印度，并开始探寻将印度转变为世界舞台上重要 力量的道路。 ;;;;;;;;;;X
UTL_DESC;《  美洲国家解放阵线联盟  斯大林主义 共产国际  》 波旁王朝卡勒斯特战争（Carlist Wars，因法王辞世继承权落入 西班牙而发生王位争夺）的爆发对于很多西属和葡属殖民地来说 正是独立的绝佳机会。如西蒙·玻利瓦尔（Simon Bolivar）和 何塞·德·圣马丁（Jose de San Martin）就是领导南美解放运 动的传奇人物。局部的利益短视，往往导致整个体系全面崩溃， 此点在独立战争进程中得到了充分体现。好在，波旁王朝对独立 运动进行干涉的努力反而促使了当地精英阶层重新采取了合作的 态度。残酷的战斗塑造了南美人民的民族精神。然而新生国家依 然有着一些严重的问题，比如１９世纪普遍存在的社会不公正现 象导致民众不满的迅速增加，直到２０世纪２０年代，愤怒的人 们推翻了腐朽的旧制度，成立了崭新的共产主义国家。时刻准备 着向北输出其革命理想的共产党政府在西半球处于相对孤立而危 险的状态。 ;;;;;;;;;;X
UPS_DESC;《   日本苏维埃共和国   斯大林主义 共产国际  》 在十九世纪中叶，当日本跳出长久的与世隔绝中时，它像是个将 在世界上确立其地位的国家，并且它很快就明白到领土是大日本 迈上扩张进程的关键。日本首先向北瞄准了腐朽的明王朝，并迫 使其割让了领土。直到俄国的政策使日本认识到要避免互相敌对 的状况，它又转而南向，把目标放在了太平洋上那些在十九世纪 早期的混乱中被旧殖民势力所抛弃的岛屿上。然而这一系列的扩 张很快导致了与澳达拉西亚之间的摩擦加剧，而这并不是日本所 希望的。日本人对他们南方的邻居做出了种种妥协，双方都默认 他们之间有一个合理的缓冲区以及签署一个和平协议。俄国在满 洲与朝鲜的影响不断增长，使他们很担心本岛的安全，这使日本 人再次转向北方。日俄战争是非常残酷的，正当日本看起来好像 会因它自己的努力而破产时，革命动摇了俄国，这给予了日本完 全的胜利和北方边界的安全。然而，正当日本看起来达到了它的 目的时，国内的动荡打击了整个国家，在日本迈向光荣后社会上 大量的穷人开始日益左倾。海陆军中不断增长的派别之争和民主 政治效率的下降使日本不得不面对国内高涨的混乱状态。因为共 产主义革命动摇了军队，无法镇压革命力量。革命者起初认为天 皇只是被蒙蔽了，一旦天皇知道了国内的现状，所有一切都会变 好的。然而没有什么比天皇的朝廷更加保守了，革命迅速促成了 一个成熟的革命共和国。 ;;;;;;;;;;X
UES_DESC;《   欧罗巴苏维埃联邦   斯大林主义 共产国际  》 大不列颠王国十九世纪的历史是一部战术上获取胜利而战略上遭 遇失败的历史。由于贸易水平全方面的持续提升，失去美洲的殖 民地在最初看来并不是什么大的损失。大不列颠王国的日益繁荣 和皇室血统的紧密联系使得丹麦王国也与大不列颠王国结成了联 合王国。汉诺威也是王国的另一块领土，新的联合王国增强了大 不列颠的安全并且还导致了萨利克继承法（禁止女人继承王位） 的通过从而保证王国的统一。这使得爱德华之女维多利亚被剥夺 了继承权，而坎伯兰公爵恩斯特·奥古斯特则成为了王位的继承 者。然而恩斯特公爵极度不受民众的欢迎，其极端保守党立场令 其与当时政治局势格格不入。但幸运女神依旧眷顾着王国，荷兰 王国也投入了它的怀抱，从而使不列颠在北欧拥有了一大块紧密 的国土。随着宪章派运动的兴起，恩斯特公爵成为武力镇压运动 的最强有力支持者，并亲自带领军队镇压起义。尽管镇压最终获 得胜利，但澳大利亚、新西兰的殖民地以及好望角的荷兰领地都 离开了不列颠王国。为了阻挡革命，王国占领了奥地利和比利时 ，但这无法弥补失去印度的损失——在那场兵变之后，暴露出政 府的无能也令王国的国际声望不断下滑。政府不得不面对日益高 涨的国家主义的起义但是在采取了分而治之的政策之后，政府仍 可以暂时维持局面。然而，社会主义的兴起使得各种国家主义运 动得以联合起来。它们团结在一个领导人之下，并举行了一场声 势浩大的革命。最终，新的国家——欧洲苏维埃联邦（苏维埃源 自流产的俄国苏维埃革命）成立了。它现在踌躇满志，已做好准 备向邻国输出革命。 ;;;;;;;;;;X
URO_DESC;《   罗马社会主义共和国   斯大林主义 共产国际  》 １８４８年，大革命席卷欧洲，称霸欧洲六百余年的哈布斯堡王 朝覆灭。萨丁尼亚王国成为这座大厦崩塌的最大受益者，并由此 拉开意大利历史崭新的一幕。萨丁尼亚王国的军队横扫意大利北 部并攻陷维也纳，迅速夺取了整个意大利的控制权，同时不放过 任何一个在意大利国内稳步增加自己威信的机会，使得分裂了数 个世纪的意大利终告统一。但她依旧保持着渴望荣誉和扩张的传 统。意大利认为对奥斯曼帝国的进攻是一个不容错过的机会。在 意大利同波旁王朝以及哥萨克组成联盟与奥斯曼帝国的战争中， 意大利获得了奥斯曼帝国在利比亚，突尼斯和部分巴尔干半岛的 领土。但此战中意大利也付出了高昂的代价。这个惨痛的胜利直 接导致了政府和共产主义者之间的矛盾升级，并且极端的民族主 义使意大利政治出现了明显的两极分化。最终，一个克罗地亚人 约瑟普·布罗兹领导的共产党赢得了胜利并成立了罗马社会主义 共和国。 ;;;;;;;;;;X
UAP_DESC;《    非洲民众国     斯大林主义 共产国际  》 在英法两国爆发的革命都以失败收场，直接导致了在这两国所属 的非洲殖民地先后独立并为白人族裔的政府所控制。这些政府迅 速联合在一起以避免被其宗主国吞并，并积极筹划着开发黑非洲 的计划。１９世纪末，政府意识到要在日见紧张的国际局势下继 续保持独立，国家需要更为强大的工业基础。然而，这个特别举 动也为日后白人统治制度的终结埋下祸根。因为这项行动的前提 是要造就一个以黑人为主的工人阶层。在２０世纪初，由前埃塞 俄比亚皇帝发起并建立了非洲国民大会。这在大多数黑人群体看 来此举是为保护他们长久以来的劳动成果而发起的一个抵制奥斯 曼帝国入侵埃塞俄比亚的运动。随后，以前埋下的祸根开始爆发 ，一个由黑人组成的非洲国民政府开始掌权。很快，在和少数依 旧在军政要位上任职的白人达成妥协后，新政府的威信得到了巩 固。但来自北方的敌意依旧不断，看来冲突势必不可避免。 ;;;;;;;;;;X
