#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
###########################################;;;;;;;;;;;x
########### MESSAGE HANDLER    ############;;;;;;;;;;;x
###########################################;;;;;;;;;;;x
##;;;;;;;;;;;x
#  PLAYER TITLES;;;;;;;;;;;x
##;;;;;;;;;;;x
NBLOSS_LOG;我们在一场海战中输给了%s，%s对我们来说是个不幸的海域。 ;;;;;;;;;;X
NBLOSS_BTN1;确定 ;;;;;;;;;;X
NBLOSS_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
CONVOYSPOT_SETUP;当我们海军发现敌军重兵护航的船队 ;;;;;;;;;;X
CONVOYSPOT_HEADER;海军简报%s ;;;;;;;;;;X
CONVOYSPOT_1;注意！ ;;;;;;;;;;X
CONVOYSPOT_2;%t， ;;;;;;;;;;X
CONVOYSPOT_3;%s 的指挥官 ;;;;;;;;;;X
CONVOYSPOT_4;在 ;;;;;;;;;;X
CONVOYSPOT_5;%s 海域发现敌军重兵护航的船队 ;;;;;;;;;;X
CONVOYSPOT_6;;;;;;;;;;;X
CONVOYSPOT_LOG;%s在%s海域发现敌军重兵护航的输送船队。 ;;;;;;;;;;X
CONVOYSPOT_BTN1;确定 ;;;;;;;;;;X
CONVOYSPOT_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
CONVOYLOSS_SETUP;当我们损失输送船队的船只 ;;;;;;;;;;X
CONVOYLOSS_HEADER;海军简报%s ;;;;;;;;;;X
CONVOYLOSS_1;糟糕！ ;;;;;;;;;;X
CONVOYLOSS_2;%t， 我们一支从 ;;;;;;;;;;X
CONVOYLOSS_3;%s ;;;;;;;;;;X
CONVOYLOSS_4;遭受攻击损失了 ;;;;;;;;;;X
CONVOYLOSS_5;%s ;;;;;;;;;;X
CONVOYLOSS_6;;;;;;;;;;;X
CONVOYLOSS_LOG;我们一支从%s遭受攻击损失了%s。 ;;;;;;;;;;X
CONVOYLOSS_BTN1;确定 ;;;;;;;;;;X
CONVOYLOSS_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
CONVOYLOSST_SETUP;当我们击沉了他国的运输船队 ;;;;;;;;;;X
CONVOYLOSST_HEADER;海军简报%s ;;;;;;;;;;X
CONVOYLOSST_1;捷报！ ;;;;;;;;;;X
CONVOYLOSST_2;%t， 我们的舰队在 ;;;;;;;;;;X
CONVOYLOSST_3;%s ;;;;;;;;;;X
CONVOYLOSST_4;击沉了某运输队的下列船只 ;;;;;;;;;;X
CONVOYLOSST_5;%s ;;;;;;;;;;X
CONVOYLOSST_6;;;;;;;;;;;X
CONVOYLOSST_LOG;我们的海军在%s击沉了%s ;;;;;;;;;;X
CONVOYLOSST_BTN1;确定 ;;;;;;;;;;X
CONVOYLOSST_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
CONVOYLOSSES;%d输送船和%d护航舰 ;;;;;;;;;;X
#;;;;;;;;;;;x
AIRDESTROY_SETUP;当我们的一支空军被歼灭 ;;;;;;;;;;X
AIRDESTROY_HEADER;空军简报%s ;;;;;;;;;;X
AIRDESTROY_1;灾难! ;;;;;;;;;;X
AIRDESTROY_2;%t， 我们的空军部队在 ;;;;;;;;;;X
AIRDESTROY_3;%s ;;;;;;;;;;X
AIRDESTROY_4;被敌人全部歼灭！ ;;;;;;;;;;X
AIRDESTROY_5;;;;;;;;;;;X
AIRDESTROY_6;;;;;;;;;;;X
AIRDESTROY_LOG;我们在%s的空军部队被敌人全歼！ ;;;;;;;;;;X
AIRDESTROY_BTN1;确定 ;;;;;;;;;;X
AIRDESTROY_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
NAVYDESTROY_SETUP;当我们的一支舰队被歼灭 ;;;;;;;;;;X
NAVYDESTROY_HEADER;海军简报%s ;;;;;;;;;;X
NAVYDESTROY_1;灾难! ;;;;;;;;;;X
NAVYDESTROY_2;%t， 我们的舰队在 ;;;;;;;;;;X
NAVYDESTROY_3;%s ;;;;;;;;;;X
NAVYDESTROY_4;被敌人全部歼灭！ ;;;;;;;;;;X
NAVYDESTROY_5;;;;;;;;;;;X
NAVYDESTROY_6;;;;;;;;;;;X
NAVYDESTROY_LOG;我们在%s的海军舰队被敌人全歼！ ;;;;;;;;;;X
NAVYDESTROY_BTN1;确定 ;;;;;;;;;;X
NAVYDESTROY_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
NAVYWASTE_SETUP;当我们的一支舰队因缺乏补给而毁灭 ;;;;;;;;;;X
NAVYWASTE_HEADER;海军简报%s ;;;;;;;;;;X
NAVYWASTE_1;灾难! ;;;;;;;;;;X
NAVYWASTE_2;%t， 我们在 ;;;;;;;;;;X
NAVYWASTE_3;%s ;;;;;;;;;;X
NAVYWASTE_4;的舰队因缺乏补给而毁灭！ ;;;;;;;;;;X
NAVYWASTE_5;;;;;;;;;;;X
NAVYWASTE_6;;;;;;;;;;;X
NAVYWASTE_LOG;我们位于%s的舰队因为缺乏补给而毁灭！ ;;;;;;;;;;X
NAVYWASTE_BTN1;确定 ;;;;;;;;;;X
NAVYWASTE_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
ARMYDESTROY_SETUP;当我们的一支陆军被歼灭 ;;;;;;;;;;X
ARMYDESTROY_HEADER;陆军简报%s ;;;;;;;;;;X
ARMYDESTROY_1;灾难！ ;;;;;;;;;;X
ARMYDESTROY_2;%t， 我们的陆军在 ;;;;;;;;;;X
ARMYDESTROY_3;%s ;;;;;;;;;;X
ARMYDESTROY_4;被敌人全部歼灭！ 防线已被突破！ ;;;;;;;;;;X
ARMYDESTROY_5;;;;;;;;;;;X
ARMYDESTROY_6;;;;;;;;;;;X
ARMYDESTROY_LOG;我们在%s的陆军部队被敌人全歼！ ;;;;;;;;;;X
ARMYDESTROY_BTN1;确定 ;;;;;;;;;;X
ARMYDESTROY_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
ARMYWASTE_SETUP;当我们的一支陆军因缺乏补给而解散 ;;;;;;;;;;X
ARMYWASTE_HEADER;陆军简报%s ;;;;;;;;;;X
ARMYWASTE_1;灾难！ ;;;;;;;;;;X
ARMYWASTE_2;%t， 我们在 ;;;;;;;;;;X
ARMYWASTE_3;%s ;;;;;;;;;;X
ARMYWASTE_4;的部队因缺乏补给而解散！ ;;;;;;;;;;X
ARMYWASTE_5;;;;;;;;;;;X
ARMYWASTE_6;;;;;;;;;;;X
ARMYWASTE_LOG;我们在%s的部队因为缺乏补给而解散！ ;;;;;;;;;;X
ARMYWASTE_BTN1;确定 ;;;;;;;;;;X
ARMYWASTE_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
NBWIN_SETUP;当我们赢得一场海战 ;;;;;;;;;;X
NBWIN_HEADER;海军简报%s ;;;;;;;;;;X
NBWIN_1;捷报! ;;;;;;;;;;X
NBWIN_2;%t， 我们已经赢得了对 ;;;;;;;;;;X
NBWIN_3;%s ;;;;;;;;;;X
NBWIN_4;的海战，在如下海域： ;;;;;;;;;;X
NBWIN_5;%s ;;;;;;;;;;X
NBWIN_6;%s ;;;;;;;;;;X
NBWIN_LOG;我们赢得了对%s的海战，在如下海域：%s %s ;;;;;;;;;;X
NBWIN_BTN1;确定 ;;;;;;;;;;X
NBWIN_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
ABLOSS_SETUP;当我们输掉一场空战 ;;;;;;;;;;X
ABLOSS_HEADER;空军简报%s ;;;;;;;;;;X
ABLOSS_1;战败! ;;;;;;;;;;X
ABLOSS_2;%t， 我们英勇的空军对 ;;;;;;;;;;X
ABLOSS_3;%s ;;;;;;;;;;X
ABLOSS_4;空战失利，在 ;;;;;;;;;;X
ABLOSS_5;%s ;;;;;;;;;;X
ABLOSS_6;幸存者不得不撤退重组。 ;;;;;;;;;;X
ABLOSS_LOG;我们输掉了一场对%s在%s上空的空战。 ;;;;;;;;;;X
ABLOSS_BTN1;确定 ;;;;;;;;;;X
ABLOSS_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
ABWIN_SETUP;当我们赢得一场空战 ;;;;;;;;;;X
ABWIN_HEADER;空军简报%s ;;;;;;;;;;X
ABWIN_1;捷报！ ;;;;;;;;;;X
ABWIN_2;%t， 我们空中雄鹰赢得对 ;;;;;;;;;;X
ABWIN_3;%s ;;;;;;;;;;X
ABWIN_4;的空战，在 ;;;;;;;;;;X
ABWIN_5;%s ;;;;;;;;;;X
ABWIN_6;;;;;;;;;;;X
ABWIN_LOG;我们赢得了对%s在%s空域的空战。 ;;;;;;;;;;X
ABWIN_BTN1;确定 ;;;;;;;;;;X
ABWIN_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
LIBPROV_SETUP;当我们解放了一个地区 ;;;;;;;;;;X
LIBPROV_HEADER;陆军简报%s ;;;;;;;;;;X
LIBPROV_1;地区解放！ ;;;;;;;;;;X
LIBPROV_2;%t， 我们解放了 ;;;;;;;;;;X
LIBPROV_3;%s ;;;;;;;;;;X
LIBPROV_4;自非法占有者 ;;;;;;;;;;X
LIBPROV_5;%s ;;;;;;;;;;X
LIBPROV_6;;;;;;;;;;;X
LIBPROV_LOG;我们解放了%s地区，从%s手中。 ;;;;;;;;;;X
LIBPROV_BTN1;确定 ;;;;;;;;;;X
LIBPROV_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
AIRARRIVE_SETUP;当我们空军部队到达目的地 ;;;;;;;;;;X
AIRARRIVE_HEADER;空军简报%s ;;;;;;;;;;X
AIRARRIVE_1;%s ;;;;;;;;;;X
AIRARRIVE_2;已到达目的地 ;;;;;;;;;;X
AIRARRIVE_3;%s ;;;;;;;;;;X
AIRARRIVE_4;;;;;;;;;;;X
AIRARRIVE_5;;;;;;;;;;;X
AIRARRIVE_6;;;;;;;;;;;X
AIRARRIVE_LOG;%s已到达了%s。 ;;;;;;;;;;X
AIRARRIVE_BTN1;确定 ;;;;;;;;;;X
AIRARRIVE_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
ARMYARRIVE_SETUP;当我们陆军部队到达目的地 ;;;;;;;;;;X
ARMYARRIVE_HEADER;陆军简报%s ;;;;;;;;;;X
ARMYARRIVE_1;%s ;;;;;;;;;;X
ARMYARRIVE_2;已到达目的地 ;;;;;;;;;;X
ARMYARRIVE_3;%s ;;;;;;;;;;X
ARMYARRIVE_4;;;;;;;;;;;X
ARMYARRIVE_5;;;;;;;;;;;X
ARMYARRIVE_6;;;;;;;;;;;X
ARMYARRIVE_LOG;%s已经到达了%s。 ;;;;;;;;;;X
ARMYARRIVE_BTN1;确定 ;;;;;;;;;;X
ARMYARRIVE_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
ARMYLOAD_SETUP;当我们部队登船完毕 ;;;;;;;;;;X
ARMYLOAD_HEADER;总参谋部简报%s ;;;;;;;;;;X
ARMYLOAD_1;%s ;;;;;;;;;;X
ARMYLOAD_2;已登载上 ;;;;;;;;;;X
ARMYLOAD_3;%s ;;;;;;;;;;X
ARMYLOAD_4;该部队可以开始海上运输 ;;;;;;;;;;X
ARMYLOAD_5;;;;;;;;;;;X
ARMYLOAD_6;;;;;;;;;;;X
ARMYLOAD_LOG;%s已经全部登上%s。 ;;;;;;;;;;X
ARMYLOAD_BTN1;确定 ;;;;;;;;;;X
ARMYLOAD_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
ARMYUNLOAD_SETUP;当我们军队完成了登陆 ;;;;;;;;;;X
ARMYUNLOAD_HEADER;总参谋部简报%s ;;;;;;;;;;X
ARMYUNLOAD_1;%s ;;;;;;;;;;X
ARMYUNLOAD_2;已经从舰船登陆到 ;;;;;;;;;;X
ARMYUNLOAD_3;%s. ;;;;;;;;;;X
ARMYUNLOAD_4;该部队现在可以开始作战 ;;;;;;;;;;X
ARMYUNLOAD_5;;;;;;;;;;;X
ARMYUNLOAD_6;;;;;;;;;;;X
ARMYUNLOAD_LOG;%s已经登陆到%s。 ;;;;;;;;;;X
ARMYUNLOAD_BTN1;确定 ;;;;;;;;;;X
ARMYUNLOAD_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
FLEETARRIVE_SETUP;当我们海军舰队到达目的地 ;;;;;;;;;;X
FLEETARRIVE_HEADER;海军简报%s ;;;;;;;;;;X
FLEETARRIVE_1;%s ;;;;;;;;;;X
FLEETARRIVE_2;已到达目的地 ;;;;;;;;;;X
FLEETARRIVE_3;%s ;;;;;;;;;;X
FLEETARRIVE_4;;;;;;;;;;;X
FLEETARRIVE_5;;;;;;;;;;;X
FLEETARRIVE_6;;;;;;;;;;;X
FLEETARRIVE_LOG;%s已经到达了%s。 ;;;;;;;;;;X
FLEETARRIVE_BTN1;确定 ;;;;;;;;;;X
FLEETARRIVE_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
FLEETATT_SETUP;当我们一支舰队消耗巨大返回港口 ;;;;;;;;;;X
FLEETATT_HEADER;海军简报%s ;;;;;;;;;;X
FLEETATT_1;%s ;;;;;;;;;;X
FLEETATT_2;消耗巨大而返回了 ;;;;;;;;;;X
FLEETATT_3;%s ;;;;;;;;;;X
FLEETATT_4;;;;;;;;;;;X
FLEETATT_5;;;;;;;;;;;X
FLEETATT_6;;;;;;;;;;;X
FLEETATT_LOG;%s已返回%s以进行补给。 ;;;;;;;;;;X
FLEETATT_BTN1;确定 ;;;;;;;;;;X
FLEETATT_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
WESNCOM_SETUP;当我们的海军进攻敌舰 ;;;;;;;;;;X
WESNCOM_HEADER;海军简报%s ;;;;;;;;;;X
WESNCOM_1;;;;;;;;;;;X
WESNCOM_2;我们的舰队在 ;;;;;;;;;;X
WESNCOM_3;%s ;;;;;;;;;;X
WESNCOM_4;向敌舰进攻 ;;;;;;;;;;X
WESNCOM_5;;;;;;;;;;;X
WESNCOM_6;;;;;;;;;;;X
WESNCOM_LOG;我海军舰队在%s进攻敌舰。 ;;;;;;;;;;X
WESNCOM_BTN1;确定 ;;;;;;;;;;X
WESNCOM_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
THEYSNCOM_SETUP;当我们的海军遭到攻击 ;;;;;;;;;;X
THEYSNCOM_HEADER;海军简报%s ;;;;;;;;;;X
THEYSNCOM_1;;;;;;;;;;;X
THEYSNCOM_2;我们的舰队在 ;;;;;;;;;;X
THEYSNCOM_3;%s ;;;;;;;;;;X
THEYSNCOM_4;遭到 ;;;;;;;;;;X
THEYSNCOM_5;%s 攻击 ;;;;;;;;;;X
THEYSNCOM_6;;;;;;;;;;;X
THEYSNCOM_LOG;我们的舰队遭到%s海军的攻击，在%s。 ;;;;;;;;;;X
THEYSNCOM_BTN1;确定 ;;;;;;;;;;X
THEYSNCOM_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
WESLCOM_SETUP;当我们的陆军攻击敌军 ;;;;;;;;;;X
WESLCOM_HEADER;陆军简报%s ;;;;;;;;;;X
WESLCOM_1;;;;;;;;;;;X
WESLCOM_2;我们的军队在 ;;;;;;;;;;X
WESLCOM_3;%s ;;;;;;;;;;X
WESLCOM_4;向敌军进攻 ;;;;;;;;;;X
WESLCOM_5;;;;;;;;;;;X
WESLCOM_6;;;;;;;;;;;X
WESLCOM_LOG;我军在%s向敌军发起攻击。 ;;;;;;;;;;X
WESLCOM_BTN1;确定 ;;;;;;;;;;X
WESLCOM_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
THEYSLCOM_SETUP;当我们的陆军遭到进攻 ;;;;;;;;;;X
THEYSLCOM_HEADER;陆军简报%s ;;;;;;;;;;X
THEYSLCOM_1;;;;;;;;;;;X
THEYSLCOM_2;我们的军队在 ;;;;;;;;;;X
THEYSLCOM_3;%s ;;;;;;;;;;X
THEYSLCOM_4;遭到进攻来自 ;;;;;;;;;;X
THEYSLCOM_5;%s 他们企图抢占阵地 ;;;;;;;;;;X
THEYSLCOM_6;;;;;;;;;;;X
THEYSLCOM_LOG;我们的陆军遭到%s军队的进攻，在%s。 ;;;;;;;;;;X
THEYSLCOM_BTN1;确定 ;;;;;;;;;;X
THEYSLCOM_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
WESACOM_SETUP;当我们的空军进攻敌机 ;;;;;;;;;;X
WESACOM_HEADER;空军简报%s ;;;;;;;;;;X
WESACOM_1;;;;;;;;;;;X
WESACOM_2;我们的飞机在 ;;;;;;;;;;X
WESACOM_3;%s ;;;;;;;;;;X
WESACOM_4;进攻敌机 ;;;;;;;;;;X
WESACOM_5;;;;;;;;;;;X
WESACOM_6;;;;;;;;;;;X
WESACOM_LOG;我空军部队在%s进攻敌机。 ;;;;;;;;;;X
WESACOM_BTN1;确定 ;;;;;;;;;;X
WESACOM_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
THEYSACOM_SETUP;当我们的空军遭到攻击 ;;;;;;;;;;X
THEYSACOM_HEADER;空军简报%s ;;;;;;;;;;X
THEYSACOM_1;;;;;;;;;;;X
THEYSACOM_2;我们的空军在 ;;;;;;;;;;X
THEYSACOM_3;%s ;;;;;;;;;;X
THEYSACOM_4;遭到 ;;;;;;;;;;X
THEYSACOM_5;%s 的攻击 ;;;;;;;;;;X
THEYSACOM_6;;;;;;;;;;;X
THEYSACOM_LOG;我们的空军遭到%s战机的攻击，在%s。 ;;;;;;;;;;X
THEYSACOM_BTN1;确定 ;;;;;;;;;;X
THEYSACOM_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
REVOLT_SETUP;当我们发生叛乱 ;;;;;;;;;;X
REVOLT_HEADER;安全部简报%s ;;;;;;;;;;X
REVOLT_1;叛乱! ;;;;;;;;;;X
REVOLT_2;%t， 一些暴民在 ;;;;;;;;;;X
REVOLT_3;%s 发动叛乱！ ;;;;;;;;;;X
REVOLT_4;必须在那些游击队造成更多 麻烦之前迅速地消灭他们。 ;;;;;;;;;;X
REVOLT_5;;;;;;;;;;;X
REVOLT_6;;;;;;;;;;;X
REVOLT_LOG;%s发生叛乱！ ;;;;;;;;;;X
REVOLT_BTN1;确定 ;;;;;;;;;;X
REVOLT_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
LIBPROVOTHERALLY_SETUP;当他国为其盟友解放了一个地区 ;;;;;;;;;;X
LIBPROVOTHERALLY_HEADER;情报部简报 ;;;;;;;;;;X
LIBPROVOTHERALLY_1;%s ;;;;;;;;;;X
LIBPROVOTHERALLY_2;%t， %s的部队已经 ;;;;;;;;;;X
LIBPROVOTHERALLY_3;解放了 ;;;;;;;;;;X
LIBPROVOTHERALLY_4;如下地区 ;;;;;;;;;;X
LIBPROVOTHERALLY_5;%s ;;;;;;;;;;X
LIBPROVOTHERALLY_6;为他们的盟友 %s。 ;;;;;;;;;;X
LIBPROVOTHERALLY_LOG;%s已经解放了%s地区，为他们的盟友%s。 ;;;;;;;;;;X
LIBPROVOTHERALLY_BTN1;确定 ;;;;;;;;;;X
LIBPROVOTHERALLY_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
REVOLTOTHER_SETUP;当他国发生叛乱 ;;;;;;;;;;X
REVOLTOTHER_HEADER;情报部简报 ;;;;;;;;;;X
REVOLTOTHER_1;%s ;;;;;;;;;;X
REVOLTOTHER_2;%t， %s的部队已经 ;;;;;;;;;;X
REVOLTOTHER_3;战胜了 %s ;;;;;;;;;;X
REVOLTOTHER_4;在如下地区 ;;;;;;;;;;X
REVOLTOTHER_5;%s ;;;;;;;;;;X
REVOLTOTHER_6;;;;;;;;;;;X
REVOLTOTHER_LOG;%s战胜了%s在%s ;;;;;;;;;;X
REVOLTOTHER_BTN1;确定 ;;;;;;;;;;X
REVOLTOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
SBWINOTHER_SETUP;当他国赢得一场海战 ;;;;;;;;;;X
SBWINOTHER_HEADER;情报部简报 ;;;;;;;;;;X
SBWINOTHER_1;%s ;;;;;;;;;;X
SBWINOTHER_2;%t， %s海军击败 ;;;;;;;;;;X
SBWINOTHER_3;%s海军 ;;;;;;;;;;X
SBWINOTHER_4;在如下水域 ;;;;;;;;;;X
SBWINOTHER_5;%s ;;;;;;;;;;X
SBWINOTHER_6;%s ;;;;;;;;;;X
SBWINOTHER_LOG;%s赢得一场对%s的海战，在%s。%s ;;;;;;;;;;X
SBWINOTHER_BTN1;确定 ;;;;;;;;;;X
SBWINOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
LBWINOTHER_SETUP;当他国赢得一场陆战 ;;;;;;;;;;X
LBWINOTHER_HEADER;情报部简报 ;;;;;;;;;;X
LBWINOTHER_1;%s ;;;;;;;;;;X
LBWINOTHER_2;%t， %s陆军击败 ;;;;;;;;;;X
LBWINOTHER_3;%s陆军 ;;;;;;;;;;X
LBWINOTHER_4;在如下地区 ;;;;;;;;;;X
LBWINOTHER_5;%s ;;;;;;;;;;X
LBWINOTHER_6;;;;;;;;;;;X
LBWINOTHER_LOG;%s赢得一场对%s的陆战，在%s。 ;;;;;;;;;;X
LBWINOTHER_BTN1;确定 ;;;;;;;;;;X
LBWINOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
NBWINOTHER_SETUP;当他国赢得一场海战 ;;;;;;;;;;X
NBWINOTHER_HEADER;情报部简报 ;;;;;;;;;;X
NBWINOTHER_1;%s ;;;;;;;;;;X
NBWINOTHER_2;%t， %s海军击败 ;;;;;;;;;;X
NBWINOTHER_3;%s海军 ;;;;;;;;;;X
NBWINOTHER_4;在如下水域 ;;;;;;;;;;X
NBWINOTHER_5;%s ;;;;;;;;;;X
NBWINOTHER_6;;;;;;;;;;;X
NBWINOTHER_LOG;%s赢得一场对%s的海战，在%s。 ;;;;;;;;;;X
NBWINOTHER_BTN1;确定 ;;;;;;;;;;X
NBWINOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
PROMOTED_SETUP;当你被晋升 ;;;;;;;;;;X
PROMOTED_HEADER;我们的君主宣布：%s ;;;;;;;;;;X
PROMOTED_1;做的好！ ;;;;;;;;;;X
PROMOTED_2;%t 你因为表现卓越而被授予军衔 ;;;;;;;;;;X
PROMOTED_3;%s ;;;;;;;;;;X
PROMOTED_4;你将从此被称为 ;;;;;;;;;;X
PROMOTED_5;'%t' ;;;;;;;;;;X
PROMOTED_6;你做的很好，继续努力！ ;;;;;;;;;;X
PROMOTED_LOG;你被晋升为%s。 ;;;;;;;;;;X
PROMOTED_BTN1;确定 ;;;;;;;;;;X
PROMOTED_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
DEMOTED_SETUP;当你被降职 ;;;;;;;;;;X
DEMOTED_HEADER;我们的君主宣布：%s ;;;;;;;;;;X
DEMOTED_1;太懦弱了！ ;;;;;;;;;;X
DEMOTED_2;%t 我们对你的工作根本就没什么印象， 你因此而被 ;;;;;;;;;;X
DEMOTED_3;降职 ;;;;;;;;;;X
DEMOTED_4;到这个职务： ;;;;;;;;;;X
DEMOTED_5;%s ;;;;;;;;;;X
DEMOTED_6;你最好努力些。 ;;;;;;;;;;X
DEMOTED_LOG;你被降成了%s。 ;;;;;;;;;;X
DEMOTED_BTN1;确定 ;;;;;;;;;;X
DEMOTED_BTN2;;;;;;;;;;;X
#;;;;;;;;;;;x
NEWNATION_SETUP;当一个新国家独立 ;;;;;;;;;;X
NEWNATION_HEADER;我们的政府通告%s ;;;;;;;;;;X
NEWNATION_1;新的国家 ;;;;;;;;;;X
NEWNATION_2;%t， 自由的人民在 ;;;;;;;;;;X
NEWNATION_3;%s ;;;;;;;;;;X
NEWNATION_4;宣布独立，脱离 ;;;;;;;;;;X
NEWNATION_5;%s ;;;;;;;;;;X
NEWNATION_6;我们已与其建立外交关系 ;;;;;;;;;;X
NEWNATION_LOG;%s的人民宣布脱离%s独立。 ;;;;;;;;;;X
NEWNATION_BTN1;确定 ;;;;;;;;;;X
NEWNATION_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
BROKENUS_SETUP;当我国政府垮台 ;;;;;;;;;;X
BROKENUS_HEADER;我们的政府通告%s ;;;;;;;;;;X
BROKENUS_1;政府垮台！ ;;;;;;;;;;X
BROKENUS_2;%t， 叛乱自 ;;;;;;;;;;X
BROKENUS_3;%s ;;;;;;;;;;X
BROKENUS_4;已经推翻了我们的旧政府 ;;;;;;;;;;X
BROKENUS_5;;;;;;;;;;;X
BROKENUS_6;;;;;;;;;;;X
BROKENUS_LOG;我们当前的%s政府已经垮台。 ;;;;;;;;;;X
BROKENUS_BTN1;确定 ;;;;;;;;;;X
BROKENUS_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
BROKENOTHER_SETUP;当他国政府垮台 ;;;;;;;;;;X
BROKENOTHER_HEADER;我们的政府通告%s ;;;;;;;;;;X
BROKENOTHER_1;叛乱成功！ ;;;;;;;;;;X
BROKENOTHER_2;%t， 叛乱自 ;;;;;;;;;;X
BROKENOTHER_3;%s ;;;;;;;;;;X
BROKENOTHER_4;已经推翻了旧政府。 ;;;;;;;;;;X
BROKENOTHER_5;;;;;;;;;;;X
BROKENOTHER_6;;;;;;;;;;;X
BROKENOTHER_LOG;%s的政府已经垮台。 ;;;;;;;;;;X
BROKENOTHER_BTN1;确定 ;;;;;;;;;;X
BROKENOTHER_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
RELCHANGE_SETUP;赠送、羞辱的结果 ;;;;;;;;;;X
RELCHANGE_HEADER;宣布自 ;;;;;;;;;;X
RELCHANGE_1;%s ;;;;;;;;;;X
RELCHANGE_2;%t， %s 已经 ;;;;;;;;;;X
RELCHANGE_3;%s ;;;;;;;;;;X
RELCHANGE_4;了我们和 %s 的关系。 他们会被看作是 ;;;;;;;;;;X
RELCHANGE_5;%s ;;;;;;;;;;X
RELCHANGE_6;;;;;;;;;;;X
RELCHANGE_LOG;%t，%s已经%s我们和%s的关系。他们会被看作是%s。 ;;;;;;;;;;X
RELCHANGE_BTN1;确定 ;;;;;;;;;;X
RELCHANGE_BTN2;查看 ;;;;;;;;;;X
#;;;;;;;;;;;x
RELCH_DEC_5;极大削弱 ;;;;;;;;;;X
RELCH_DEC_4;严重削弱 ;;;;;;;;;;X
RELCH_DEC_3;较大削弱 ;;;;;;;;;;X
RELCH_DEC_2;适当削弱 ;;;;;;;;;;X
RELCH_DEC_1;略微削弱 ;;;;;;;;;;X
RELCH_INC_1;略微改善 ;;;;;;;;;;X
RELCH_INC_2;适当改善 ;;;;;;;;;;X
RELCH_INC_3;较大改善 ;;;;;;;;;;X
RELCH_INC_4;显著改善 ;;;;;;;;;;X
RELCH_INC_5;极大改善 ;;;;;;;;;;X
#;;;;;;;;;;;x
RELCH_R_0;最亲密的朋友！ ;;;;;;;;;;X
RELCH_R_1;亲近的朋友 ;;;;;;;;;;X
RELCH_R_2;我们的朋友 ;;;;;;;;;;X
RELCH_R_3;完全中立 ;;;;;;;;;;X
RELCH_R_4;我们的敌人 ;;;;;;;;;;X
RELCH_R_5;我们憎恨的敌人 ;;;;;;;;;;X
RELCH_R_6;我们的死敌！ ;;;;;;;;;;X
#;;;;;;;;;;;x
QUIT_HEADER;;;;;;;;;;;X
QUIT_1;放弃？ ;;;;;;;;;;X
QUIT_2;这将退出当前场景且不作 保存。 要存档， 按F10然后选择‘储存’。 ;;;;;;;;;;X
QUIT_3;;;;;;;;;;;X
QUIT_4;;;;;;;;;;;X
QUIT_5;;;;;;;;;;;X
QUIT_6;;;;;;;;;;;X
QUIT_BTN1;退出 ;;;;;;;;;;X
QUIT_BTN2;取消 ;;;;;;;;;;X
#;;;;;;;;;;;x
